ts,container,cpu_pct,mem_used,mem_pct
1780068281,xpltest-postgres-1,3.04,176.6MiB/2GiB,8.62
1780068281,xpltest-redis-1,1.99,9.977MiB/512MiB,1.95
1780068281,xpltest-worker-1,0.45,279MiB/512MiB,54.49
1780068284,xpltest-app-1,83.33,632MiB/1GiB,61.72
1780068284,xpltest-postgres-1,1.45,175.5MiB/2GiB,8.57
1780068284,xpltest-redis-1,1.10,10.07MiB/512MiB,1.97
1780068284,xpltest-worker-1,0.24,278.8MiB/512MiB,54.46
1780068288,xpltest-app-1,75.31,635.7MiB/1GiB,62.08
1780068288,xpltest-postgres-1,0.96,173.9MiB/2GiB,8.49
1780068288,xpltest-redis-1,0.81,10.09MiB/512MiB,1.97
1780068288,xpltest-worker-1,0.13,278.5MiB/512MiB,54.39
1780068291,xpltest-app-1,50.98,638.5MiB/1GiB,62.35
1780068291,xpltest-postgres-1,1.97,174MiB/2GiB,8.50
1780068291,xpltest-redis-1,0.82,10.09MiB/512MiB,1.97
1780068291,xpltest-worker-1,0.12,278.8MiB/512MiB,54.45
1780068295,xpltest-app-1,47.71,630.3MiB/1GiB,61.55
1780068295,xpltest-postgres-1,2.78,173.5MiB/2GiB,8.47
1780068295,xpltest-redis-1,2.01,10.88MiB/512MiB,2.13
1780068295,xpltest-worker-1,0.85,278.8MiB/512MiB,54.46
1780068298,xpltest-app-1,43.68,630.2MiB/1GiB,61.54
1780068298,xpltest-postgres-1,7.62,173.4MiB/2GiB,8.47
1780068298,xpltest-redis-1,1.44,10.12MiB/512MiB,1.98
1780068298,xpltest-worker-1,0.18,278.9MiB/512MiB,54.46
1780068302,xpltest-app-1,40.56,632MiB/1GiB,61.72
1780068302,xpltest-postgres-1,2.35,173.6MiB/2GiB,8.48
1780068302,xpltest-redis-1,0.94,10.12MiB/512MiB,1.98
1780068302,xpltest-worker-1,0.30,280.2MiB/512MiB,54.72
1780068305,xpltest-app-1,66.78,624.7MiB/1GiB,61.00
1780068305,xpltest-postgres-1,5.22,174.9MiB/2GiB,8.54
1780068305,xpltest-redis-1,2.03,10.18MiB/512MiB,1.99
1780068305,xpltest-worker-1,0.38,279.7MiB/512MiB,54.63
1780068309,xpltest-app-1,64.45,629.2MiB/1GiB,61.45
1780068309,xpltest-postgres-1,7.29,173.4MiB/2GiB,8.47
1780068309,xpltest-redis-1,1.01,10.1MiB/512MiB,1.97
1780068309,xpltest-worker-1,0.50,278.5MiB/512MiB,54.39
1780068312,xpltest-app-1,99.82,616.3MiB/1GiB,60.19
1780068312,xpltest-postgres-1,0.49,173.9MiB/2GiB,8.49
1780068312,xpltest-redis-1,1.14,10.1MiB/512MiB,1.97
1780068312,xpltest-worker-1,0.25,279MiB/512MiB,54.50
1780068316,xpltest-app-1,57.61,628.1MiB/1GiB,61.34
1780068316,xpltest-postgres-1,2.01,174.3MiB/2GiB,8.51
1780068316,xpltest-redis-1,0.94,10.38MiB/512MiB,2.03
1780068316,xpltest-worker-1,0.93,279.2MiB/512MiB,54.53
1780068320,xpltest-app-1,43.23,634MiB/1GiB,61.92
1780068320,xpltest-postgres-1,3.37,174.4MiB/2GiB,8.52
1780068320,xpltest-redis-1,0.96,10.08MiB/512MiB,1.97
1780068320,xpltest-worker-1,0.46,279.1MiB/512MiB,54.52
1780068323,xpltest-app-1,46.61,627.3MiB/1GiB,61.26
1780068323,xpltest-postgres-1,2.41,174.7MiB/2GiB,8.53
1780068323,xpltest-redis-1,1.12,10.1MiB/512MiB,1.97
1780068323,xpltest-worker-1,0.39,278.9MiB/512MiB,54.47
1780068327,xpltest-app-1,50.23,619.2MiB/1GiB,60.47
1780068327,xpltest-postgres-1,3.27,175.3MiB/2GiB,8.56
1780068327,xpltest-redis-1,3.89,10.64MiB/512MiB,2.08
1780068327,xpltest-worker-1,0.15,278.7MiB/512MiB,54.42
1780068330,xpltest-app-1,55.43,622.1MiB/1GiB,60.75
1780068330,xpltest-postgres-1,3.94,177.3MiB/2GiB,8.66
1780068330,xpltest-redis-1,2.63,11.82MiB/512MiB,2.31
1780068330,xpltest-worker-1,0.21,279.1MiB/512MiB,54.52
1780068334,xpltest-app-1,104.09,611.4MiB/1GiB,59.70
1780068334,xpltest-postgres-1,1.03,175.4MiB/2GiB,8.56
1780068334,xpltest-redis-1,1.23,10.11MiB/512MiB,1.97
1780068334,xpltest-worker-1,0.43,278.7MiB/512MiB,54.44
1780068337,xpltest-app-1,64.24,627.4MiB/1GiB,61.27
1780068337,xpltest-postgres-1,1.42,175.3MiB/2GiB,8.56
1780068337,xpltest-redis-1,0.71,10.05MiB/512MiB,1.96
1780068337,xpltest-worker-1,0.12,278.7MiB/512MiB,54.43
1780068341,xpltest-app-1,47.17,627.3MiB/1GiB,61.26
1780068341,xpltest-postgres-1,3.22,176.2MiB/2GiB,8.60
1780068341,xpltest-redis-1,3.61,10.06MiB/512MiB,1.96
1780068341,xpltest-worker-1,0.53,279MiB/512MiB,54.50
1780068344,xpltest-app-1,36.68,620.5MiB/1GiB,60.59
1780068344,xpltest-postgres-1,2.88,176.2MiB/2GiB,8.61
1780068344,xpltest-redis-1,1.13,10.14MiB/512MiB,1.98
1780068344,xpltest-worker-1,0.37,278.8MiB/512MiB,54.46
1780068348,xpltest-app-1,35.23,619.1MiB/1GiB,60.46
1780068348,xpltest-postgres-1,2.19,176.1MiB/2GiB,8.60
1780068348,xpltest-redis-1,1.12,10.13MiB/512MiB,1.98
1780068348,xpltest-worker-1,0.93,278.7MiB/512MiB,54.44
1780068351,xpltest-app-1,37.64,612.4MiB/1GiB,59.80
1780068351,xpltest-postgres-1,1.86,176.4MiB/2GiB,8.61
1780068351,xpltest-redis-1,1.21,10.13MiB/512MiB,1.98
1780068351,xpltest-worker-1,0.24,278.9MiB/512MiB,54.48
1780068355,xpltest-app-1,63.87,609.4MiB/1GiB,59.51
1780068355,xpltest-postgres-1,1.09,176.1MiB/2GiB,8.60
1780068355,xpltest-redis-1,1.51,10.16MiB/512MiB,1.98
1780068355,xpltest-worker-1,1.58,279.1MiB/512MiB,54.52
1780068359,xpltest-app-1,74.39,615.1MiB/1GiB,60.07
1780068359,xpltest-postgres-1,1.11,176.1MiB/2GiB,8.60
1780068359,xpltest-redis-1,0.96,10.07MiB/512MiB,1.97
1780068359,xpltest-worker-1,0.43,279.7MiB/512MiB,54.64
1780068362,xpltest-app-1,40.70,619MiB/1GiB,60.45
1780068362,xpltest-postgres-1,1.94,176.1MiB/2GiB,8.60
1780068362,xpltest-redis-1,1.16,10.08MiB/512MiB,1.97
1780068362,xpltest-worker-1,0.56,279MiB/512MiB,54.49
1780068366,xpltest-app-1,44.39,619.3MiB/1GiB,60.48
1780068366,xpltest-postgres-1,4.28,176.2MiB/2GiB,8.60
1780068366,xpltest-redis-1,2.30,10.22MiB/512MiB,2.00
