ts,container,cpu_pct,mem_used,mem_pct
1780067447,xpltest-worker-1,0.36,278.8MiB/512MiB,54.45
1780067451,xpltest-app-1,67.77,335.2MiB/1GiB,32.73
1780067451,xpltest-postgres-1,11.23,168.2MiB/2GiB,8.21
1780067451,xpltest-redis-1,3.08,10.06MiB/512MiB,1.97
1780067451,xpltest-worker-1,0.44,278.9MiB/512MiB,54.47
1780067454,xpltest-app-1,86.89,335.5MiB/1GiB,32.76
1780067454,xpltest-postgres-1,6.33,168.1MiB/2GiB,8.21
1780067454,xpltest-redis-1,0.63,10.08MiB/512MiB,1.97
1780067454,xpltest-worker-1,0.95,278.7MiB/512MiB,54.43
1780067458,xpltest-app-1,91.10,335.5MiB/1GiB,32.77
1780067458,xpltest-postgres-1,9.53,168.2MiB/2GiB,8.21
1780067458,xpltest-redis-1,1.09,10.11MiB/512MiB,1.97
1780067458,xpltest-worker-1,0.29,279.1MiB/512MiB,54.51
1780067462,xpltest-app-1,93.29,335.3MiB/1GiB,32.74
1780067462,xpltest-postgres-1,13.44,168MiB/2GiB,8.20
1780067462,xpltest-redis-1,0.61,10.11MiB/512MiB,1.97
1780067462,xpltest-worker-1,0.80,279MiB/512MiB,54.50
1780067465,xpltest-app-1,83.32,338.4MiB/1GiB,33.05
1780067465,xpltest-postgres-1,8.29,167.8MiB/2GiB,8.19
1780067465,xpltest-redis-1,0.74,10.12MiB/512MiB,1.98
1780067465,xpltest-worker-1,0.17,278.5MiB/512MiB,54.39
1780067469,xpltest-app-1,90.69,338MiB/1GiB,33.00
1780067469,xpltest-postgres-1,9.41,168.3MiB/2GiB,8.22
1780067469,xpltest-redis-1,0.88,10.12MiB/512MiB,1.98
1780067469,xpltest-worker-1,0.51,278.9MiB/512MiB,54.48
1780067472,xpltest-app-1,98.03,337.9MiB/1GiB,32.99
1780067472,xpltest-postgres-1,9.89,168MiB/2GiB,8.20
1780067472,xpltest-redis-1,0.70,10.12MiB/512MiB,1.98
1780067472,xpltest-worker-1,0.34,278.7MiB/512MiB,54.43
1780067476,xpltest-app-1,102.33,337.4MiB/1GiB,32.95
1780067476,xpltest-postgres-1,9.35,168.1MiB/2GiB,8.21
1780067476,xpltest-redis-1,0.51,10.12MiB/512MiB,1.98
1780067476,xpltest-worker-1,0.12,279.1MiB/512MiB,54.51
1780067479,xpltest-app-1,92.03,337.1MiB/1GiB,32.92
1780067479,xpltest-postgres-1,8.97,168.1MiB/2GiB,8.21
1780067479,xpltest-redis-1,0.59,10.12MiB/512MiB,1.98
1780067479,xpltest-worker-1,0.34,279MiB/512MiB,54.49
1780067483,xpltest-app-1,97.95,339.1MiB/1GiB,33.11
1780067483,xpltest-postgres-1,8.07,167.8MiB/2GiB,8.20
1780067483,xpltest-redis-1,0.96,10.37MiB/512MiB,2.02
1780067483,xpltest-worker-1,0.54,278.9MiB/512MiB,54.48
1780067486,xpltest-app-1,95.50,339.1MiB/1GiB,33.11
1780067486,xpltest-postgres-1,12.08,167.9MiB/2GiB,8.20
1780067486,xpltest-redis-1,2.14,10.13MiB/512MiB,1.98
1780067486,xpltest-worker-1,0.61,279.4MiB/512MiB,54.57
1780067490,xpltest-app-1,85.41,339.3MiB/1GiB,33.14
