ts,container,cpu_pct,mem_used,mem_pct
1780068049,xpltest-redis-1,0.84,10.05MiB/512MiB,1.96
1780068049,xpltest-worker-1,0.54,278.5MiB/512MiB,54.39
1780068053,xpltest-app-1,36.42,552.5MiB/1GiB,53.95
1780068053,xpltest-postgres-1,4.89,178.5MiB/2GiB,8.72
1780068053,xpltest-redis-1,1.09,10.06MiB/512MiB,1.96
1780068053,xpltest-worker-1,0.24,278.4MiB/512MiB,54.37
1780068057,xpltest-app-1,48.08,548.2MiB/1GiB,53.54
1780068057,xpltest-postgres-1,1.15,178.3MiB/2GiB,8.71
1780068057,xpltest-redis-1,0.80,10.07MiB/512MiB,1.97
1780068057,xpltest-worker-1,0.82,278.7MiB/512MiB,54.44
1780068060,xpltest-app-1,47.52,556.1MiB/1GiB,54.31
1780068060,xpltest-postgres-1,2.37,178.5MiB/2GiB,8.72
1780068060,xpltest-redis-1,1.13,10.07MiB/512MiB,1.97
1780068060,xpltest-worker-1,0.24,278.4MiB/512MiB,54.37
1780068064,xpltest-app-1,50.29,554.3MiB/1GiB,54.13
1780068064,xpltest-postgres-1,1.37,178.3MiB/2GiB,8.71
1780068064,xpltest-redis-1,0.50,10.14MiB/512MiB,1.98
1780068064,xpltest-worker-1,0.44,278.9MiB/512MiB,54.48
1780068067,xpltest-app-1,50.87,559.4MiB/1GiB,54.63
1780068067,xpltest-postgres-1,2.56,178.3MiB/2GiB,8.71
1780068067,xpltest-redis-1,1.13,10.08MiB/512MiB,1.97
1780068067,xpltest-worker-1,0.10,278.6MiB/512MiB,54.42
1780068071,xpltest-app-1,49.99,563MiB/1GiB,54.98
1780068071,xpltest-postgres-1,1.53,178.4MiB/2GiB,8.71
1780068071,xpltest-redis-1,0.54,10.08MiB/512MiB,1.97
1780068071,xpltest-worker-1,0.38,278.9MiB/512MiB,54.47
1780068074,xpltest-app-1,43.74,572.7MiB/1GiB,55.92
1780068074,xpltest-postgres-1,2.42,178.6MiB/2GiB,8.72
1780068074,xpltest-redis-1,2.02,10.08MiB/512MiB,1.97
1780068074,xpltest-worker-1,0.70,278.5MiB/512MiB,54.39
1780068078,xpltest-app-1,49.49,570.6MiB/1GiB,55.72
1780068078,xpltest-postgres-1,2.99,178.4MiB/2GiB,8.71
1780068078,xpltest-redis-1,2.86,10.1MiB/512MiB,1.97
1780068078,xpltest-worker-1,0.38,278.8MiB/512MiB,54.45
1780068081,xpltest-app-1,50.53,575.6MiB/1GiB,56.21
1780068081,xpltest-postgres-1,0.81,178.4MiB/2GiB,8.71
1780068081,xpltest-redis-1,1.02,10.05MiB/512MiB,1.96
1780068081,xpltest-worker-1,0.26,278.8MiB/512MiB,54.46
1780068085,xpltest-app-1,49.35,575.7MiB/1GiB,56.22
1780068085,xpltest-postgres-1,1.66,178.4MiB/2GiB,8.71
1780068085,xpltest-redis-1,1.26,10.13MiB/512MiB,1.98
1780068085,xpltest-worker-1,0.56,279MiB/512MiB,54.50
1780068088,xpltest-app-1,47.12,579.1MiB/1GiB,56.55
1780068088,xpltest-postgres-1,3.64,178.9MiB/2GiB,8.74
1780068088,xpltest-redis-1,1.00,10.34MiB/512MiB,2.02
1780068088,xpltest-worker-1,0.33,279MiB/512MiB,54.50
1780068092,xpltest-app-1,49.49,583.6MiB/1GiB,57.00
1780068092,xpltest-postgres-1,0.06,178.7MiB/2GiB,8.73
1780068092,xpltest-redis-1,1.50,10.05MiB/512MiB,1.96
1780068092,xpltest-worker-1,0.10,278.6MiB/512MiB,54.41
1780068096,xpltest-app-1,51.74,575.8MiB/1GiB,56.23
1780068096,xpltest-postgres-1,0.06,179MiB/2GiB,8.74
1780068096,xpltest-redis-1,1.05,10.34MiB/512MiB,2.02
1780068096,xpltest-worker-1,0.72,278.7MiB/512MiB,54.43
1780068099,xpltest-app-1,49.43,584.1MiB/1GiB,57.04
1780068099,xpltest-postgres-1,3.05,179.1MiB/2GiB,8.75
1780068099,xpltest-redis-1,0.52,10.1MiB/512MiB,1.97
1780068099,xpltest-worker-1,0.30,278.9MiB/512MiB,54.47
1780068103,xpltest-app-1,49.53,576.9MiB/1GiB,56.34
1780068103,xpltest-postgres-1,4.09,179.3MiB/2GiB,8.75
1780068103,xpltest-redis-1,2.83,10.11MiB/512MiB,1.97
1780068103,xpltest-worker-1,1.09,278.9MiB/512MiB,54.47
1780068106,xpltest-app-1,49.28,564.6MiB/1GiB,55.14
1780068106,xpltest-postgres-1,0.93,179.3MiB/2GiB,8.75
1780068106,xpltest-redis-1,0.57,10.05MiB/512MiB,1.96
1780068106,xpltest-worker-1,0.28,279.2MiB/512MiB,54.52
1780068110,xpltest-app-1,49.47,569.5MiB/1GiB,55.62
1780068110,xpltest-postgres-1,1.41,179.3MiB/2GiB,8.76
1780068110,xpltest-redis-1,0.91,10.05MiB/512MiB,1.96
1780068110,xpltest-worker-1,0.39,279MiB/512MiB,54.50
1780068113,xpltest-app-1,50.49,589.2MiB/1GiB,57.54
1780068113,xpltest-postgres-1,0.91,179.3MiB/2GiB,8.76
1780068113,xpltest-redis-1,3.02,10.36MiB/512MiB,2.02
1780068113,xpltest-worker-1,0.57,278.9MiB/512MiB,54.47
1780068117,xpltest-app-1,50.03,584.4MiB/1GiB,57.07
1780068117,xpltest-postgres-1,0.66,179.6MiB/2GiB,8.77
1780068117,xpltest-redis-1,1.11,10.01MiB/512MiB,1.95
1780068117,xpltest-worker-1,0.32,279.1MiB/512MiB,54.51
1780068120,xpltest-app-1,49.62,572.5MiB/1GiB,55.91
1780068120,xpltest-postgres-1,1.86,179.6MiB/2GiB,8.77
1780068120,xpltest-redis-1,1.02,10.01MiB/512MiB,1.95
1780068120,xpltest-worker-1,0.30,279.3MiB/512MiB,54.55
1780068124,xpltest-app-1,49.58,580.7MiB/1GiB,56.71
1780068124,xpltest-postgres-1,1.96,179.3MiB/2GiB,8.76
1780068124,xpltest-redis-1,1.03,10.07MiB/512MiB,1.97
1780068124,xpltest-worker-1,0.59,279MiB/512MiB,54.49
1780068127,xpltest-app-1,46.04,591MiB/1GiB,57.71
1780068127,xpltest-postgres-1,1.32,179.3MiB/2GiB,8.76
1780068127,xpltest-redis-1,0.33,9.992MiB/512MiB,1.95
1780068127,xpltest-worker-1,0.11,278.5MiB/512MiB,54.39
1780068131,xpltest-app-1,49.53,588.2MiB/1GiB,57.44
1780068131,xpltest-postgres-1,1.96,179.3MiB/2GiB,8.76
1780068131,xpltest-redis-1,1.13,9.992MiB/512MiB,1.95
1780068131,xpltest-worker-1,0.30,278.8MiB/512MiB,54.46
1780068135,xpltest-app-1,47.94,589.5MiB/1GiB,57.57
1780068135,xpltest-postgres-1,3.22,179.3MiB/2GiB,8.76
1780068135,xpltest-redis-1,0.64,10.13MiB/512MiB,1.98
1780068135,xpltest-worker-1,0.33,279MiB/512MiB,54.50
1780068138,xpltest-app-1,49.41,580.8MiB/1GiB,56.72
1780068138,xpltest-postgres-1,3.18,179.7MiB/2GiB,8.78
1780068138,xpltest-redis-1,2.90,10.06MiB/512MiB,1.96
1780068138,xpltest-worker-1,0.46,278.5MiB/512MiB,54.39
1780068142,xpltest-app-1,49.79,581.1MiB/1GiB,56.75
1780068142,xpltest-postgres-1,0.34,179.3MiB/2GiB,8.76
1780068142,xpltest-redis-1,1.20,10.05MiB/512MiB,1.96
1780068142,xpltest-worker-1,0.27,278.8MiB/512MiB,54.45
1780068145,xpltest-app-1,49.55,590.5MiB/1GiB,57.67
1780068145,xpltest-postgres-1,0.10,179.6MiB/2GiB,8.77
1780068145,xpltest-redis-1,1.47,10.33MiB/512MiB,2.02
1780068145,xpltest-worker-1,0.43,279MiB/512MiB,54.49
1780068149,xpltest-app-1,51.47,597MiB/1GiB,58.30
1780068149,xpltest-postgres-1,3.64,179.5MiB/2GiB,8.77
1780068149,xpltest-redis-1,3.06,9.984MiB/512MiB,1.95
1780068149,xpltest-worker-1,0.76,278.5MiB/512MiB,54.39
1780068152,xpltest-app-1,49.91,595.4MiB/1GiB,58.14
1780068152,xpltest-postgres-1,2.64,179.9MiB/2GiB,8.78
1780068152,xpltest-redis-1,0.85,10.04MiB/512MiB,1.96
1780068152,xpltest-worker-1,0.69,279MiB/512MiB,54.49
1780068156,xpltest-app-1,46.05,598.5MiB/1GiB,58.45
1780068156,xpltest-postgres-1,2.96,179.4MiB/2GiB,8.76
1780068156,xpltest-redis-1,1.16,10.37MiB/512MiB,2.02
1780068156,xpltest-worker-1,0.84,278.7MiB/512MiB,54.42
1780068159,xpltest-app-1,49.14,590.7MiB/1GiB,57.69
1780068159,xpltest-postgres-1,0.35,179.4MiB/2GiB,8.76
1780068159,xpltest-redis-1,2.29,9.977MiB/512MiB,1.95
1780068159,xpltest-worker-1,0.49,279.1MiB/512MiB,54.51
1780068163,xpltest-app-1,17.48,600.9MiB/1GiB,58.69
1780068163,xpltest-postgres-1,1.88,180MiB/2GiB,8.79
1780068163,xpltest-redis-1,0.54,10MiB/512MiB,1.95
1780068163,xpltest-worker-1,0.38,278.6MiB/512MiB,54.42
